filename	price	unit	price_per_100g
/home/nacnudus/R/food/items/groceries|sainsburys-roast-potatoes-400g.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-potatoes-400g.html	4	kg	0.4
/home/nacnudus/R/food/items/groceries|sainsburys-roast-potatoes-900g.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-potatoes-900g.html	1.22	kg	0.122
/home/nacnudus/R/food/items/groceries|sainsburys-roast-potatoes-with-goose-fat--taste-the-difference-1kg.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-potatoes-with-goose-fat--taste-the-difference-1kg.html	2.5	kg	0.25
/home/nacnudus/R/food/items/groceries|sainsburys-roast-topside-beef-finely-sliced--taste-the-difference-110g.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-topside-beef-finely-sliced--taste-the-difference-110g.html	2.27	100g	2.27
/home/nacnudus/R/food/items/groceries|sainsburys-roast-turkey-150g.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-turkey-150g.html	1.6700000000000002	100g	1.6700000000000002
/home/nacnudus/R/food/items/groceries|sainsburys-roast-turkey-breast-slices-120g.html	1.75	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-turkey-breast-slices-120g.html	1.46	100g	1.46
/home/nacnudus/R/food/items/groceries|sainsburys-roast-vegetable-mix-700g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roast-vegetable-mix-700g.html	2.14	kg	0.21400000000000002
/home/nacnudus/R/food/items/groceries|sainsburys-roasted---ground-italian-espresso-coffee-227g.html	2.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted---ground-italian-espresso-coffee-227g.html	0.93	100g	0.93
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-aubergines-220g.html	2.4	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-aubergines-220g.html	1.09	100g	1.09
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-chopped-hazelnuts-100g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-chopped-hazelnuts-100g.html	1.7	100g	1.7
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-monkey-nuts-in-shells-300g.html	1.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-monkey-nuts-in-shells-300g.html	0.4	100g	0.4
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-pistachios-in-shell-300g-7313766-p-44.html	3.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-pistachios-in-shell-300g-7313766-p-44.html	1.2	100g	1.2
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-red-pepper-houmous-200g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-red-pepper-houmous-200g.html	0.75	100g	0.75
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-red-pepper-pesto-190g.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-red-pepper-pesto-190g.html	0.58	100g	0.58
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-red-peppers---cheese-tap-100g.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-red-peppers---cheese-tap-100g.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-salted-pistachios-300g.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-salted-pistachios-300g.html	1.1700000000000002	100g	1.1700000000000002
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-vegetable-cous-cous-250g.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasted-vegetable-cous-cous-250g.html	0.64	100g	0.64
/home/nacnudus/R/food/items/groceries|sainsburys-roasting-herb-mix-30g-%28sage--rosemary---thyme%29.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasting-herb-mix-30g-%28sage--rosemary---thyme%29.html	0.27	10g	2.7
/home/nacnudus/R/food/items/groceries|sainsburys-roasting-parsnips-750g.html	1.35	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roasting-parsnips-750g.html	1.8	kg	0.18
/home/nacnudus/R/food/items/groceries|sainsburys-rock-light.html	5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rock-light.html	5	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rock-salt-350g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rock-salt-350g.html	2.86	kg	0.286
/home/nacnudus/R/food/items/groceries|sainsburys-rock-salt-grinder-100g.html	2.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rock-salt-grinder-100g.html	21	kg	2.1
/home/nacnudus/R/food/items/groceries|sainsburys-rocket-lollies-x8-464ml.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rocket-lollies-x8-464ml.html	0.24000000000000002	100ml	0.24000000000000002
/home/nacnudus/R/food/items/groceries|sainsburys-rocky-road-bites-x18.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rocky-road-bites-x18.html	0.09	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rogan-josh-cooking-sauce-500g.html	0.9500000000000001	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rogan-josh-cooking-sauce-500g.html	0.19	100g	0.19
/home/nacnudus/R/food/items/groceries|sainsburys-rogan-josh-paste-300g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rogan-josh-paste-300g.html	0.5	100g	0.5
/home/nacnudus/R/food/items/groceries|sainsburys-romaine-lettuce-hearts--twin-pack-x2-340g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-romaine-lettuce-hearts--twin-pack-x2-340g.html	0.5	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rooibos-tea-bags--fairtrade-x40.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rooibos-tea-bags--fairtrade-x40.html	1.5	100g	1.5
/home/nacnudus/R/food/items/groceries|sainsburys-rooibos-tea-bags-x80.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rooibos-tea-bags-x80.html	1	100g	1
/home/nacnudus/R/food/items/groceries|sainsburys-root-ginger-%28loose%29.html	3	kg	0.3
/home/nacnudus/R/food/items/groceries|sainsburys-root-ginger-%28loose%29.html	3	kg	0.3
/home/nacnudus/R/food/items/groceries|sainsburys-root-vegetable-400g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-root-vegetable-400g.html	5	kg	0.5
/home/nacnudus/R/food/items/groceries|sainsburys-roquefort-100g.html	1.85	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roquefort-100g.html	18.5	kg	1.85
/home/nacnudus/R/food/items/groceries|sainsburys-rose---alstroemeria-7766514-p-44.html	6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose---alstroemeria-7766514-p-44.html	6	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose---iris-posy.html	4.25	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose---iris-posy.html	4.25	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose---lily-bouquet.html	11	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose---lily-bouquet.html	11	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose-bouquet-cake.html	11	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose-bouquet-cake.html	0.81	100g	0.81
/home/nacnudus/R/food/items/groceries|sainsburys-rose-gift-bag.html	8	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rose-gift-bag.html	8	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rosemary---sea-salt-focaccia-taste-the-difference-375g-7781182-p.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rosemary---sea-salt-focaccia-taste-the-difference-375g-7781182-p.html	0.4	100g	0.4
/home/nacnudus/R/food/items/groceries|sainsburys-rosemary-22g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rosemary-22g.html	0.45	10g	4.5
/home/nacnudus/R/food/items/groceries|sainsburys-roses.html	5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roses.html	5	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rough-oatcakes-250g.html	0.9	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rough-oatcakes-250g.html	0.36	100g	0.36
/home/nacnudus/R/food/items/groceries|sainsburys-roule-125g.html	1.85	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-roule-125g.html	14.8	kg	1.48
/home/nacnudus/R/food/items/groceries|sainsburys-royal-chicken-biryani--taste-the-difference-495g.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-royal-chicken-biryani--taste-the-difference-495g.html	6.659999999999999	kg	0.6659999999999999
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples-%28each%29.html	1.85	kg	0.185
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples-%28each%29.html	1.85	kg	0.185
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples--so-organic-x5.html	1.9	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples--so-organic-x5.html	1.9	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples-x4-7601193-p-44.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples-x4-7601193-p-44.html	1.5	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples-x5-%28minimum%29.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-royal-gala-apples-x5-%28minimum%29.html	1.1	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rs-granola-multi-seed---grain-1kg.html	2.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rs-granola-multi-seed---grain-1kg.html	0.44	100g	0.44
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-breakfast-juice--not-from-concentrate-1l.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-breakfast-juice--not-from-concentrate-1l.html	0.13	100ml	0.13
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-port-1l.html	9	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-port-1l.html	6.75	75cl	0.09
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-port-75cl.html	7	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-port-75cl.html	7	75cl	0.09333333333333334
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-red-fruit-salad-220g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-red-fruit-salad-220g.html	9.09	kg	0.909
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-red-grapefruit-segments-in-fruit-juice-539g.html	0.65	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-ruby-red-grapefruit-segments-in-fruit-juice-539g.html	1.21	kg	0.121
/home/nacnudus/R/food/items/groceries|sainsburys-rum-flavour-38ml.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rum-flavour-38ml.html	0.26	10ml	2.6
/home/nacnudus/R/food/items/groceries|sainsburys-rumbledethumps-450g.html	2.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rumbledethumps-450g.html	4.67	kg	0.46699999999999997
/home/nacnudus/R/food/items/groceries|sainsburys-rump-steak--so-organic-225g-7809674-p-44.html	4.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rump-steak--so-organic-225g-7809674-p-44.html	20	kg	2
/home/nacnudus/R/food/items/groceries|sainsburys-rump-steak--taste-the-difference-225g-7809679-p-44.html	4.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rump-steak--taste-the-difference-225g-7809679-p-44.html	20	kg	2
/home/nacnudus/R/food/items/groceries|sainsburys-rump-steak-225g-7809681-p-44.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rump-steak-225g-7809681-p-44.html	15.56	kg	1.556
/home/nacnudus/R/food/items/groceries|sainsburys-runner-beans-225g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-runner-beans-225g.html	4.44	kg	0.44400000000000006
/home/nacnudus/R/food/items/groceries|sainsburys-rustic-yorkshire-puddings-168g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rustic-yorkshire-puddings-168g.html	8.93	kg	0.893
/home/nacnudus/R/food/items/groceries|sainsburys-rustica-italian-passata--taste-the-difference-430g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rustica-italian-passata--taste-the-difference-430g.html	2.3299999999999996	kg	0.23299999999999996
/home/nacnudus/R/food/items/groceries|sainsburys-rye---sourdough-taste-the-difference-400g-7758967-p.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-rye---sourdough-taste-the-difference-400g-7758967-p.html	0.38	100g	0.38
/home/nacnudus/R/food/items/groceries|sainsburys-saag-paneer-%28mild---mellow%29-300g.html	1.85	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-saag-paneer-%28mild---mellow%29-300g.html	6.17	kg	0.617
/home/nacnudus/R/food/items/groceries|sainsburys-sabel-black-grapes--taste-the-difference-400g.html	1.85	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sabel-black-grapes--taste-the-difference-400g.html	4.63	kg	0.46299999999999997
/home/nacnudus/R/food/items/groceries|sainsburys-saffron-04g-7776517-p-44.html	2.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-saffron-04g-7776517-p-44.html	52.5	10g	525
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing--basics-85g.html	0.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing--basics-85g.html	2.3499999999999996	kg	0.23499999999999996
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing-mix-170g.html	0.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing-mix-170g.html	2.65	kg	0.265
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing-mix-340g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing-mix-340g.html	2.3499999999999996	kg	0.23499999999999996
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing-mix-85g.html	0.3	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sage---onion-stuffing-mix-85g.html	3.53	kg	0.353
/home/nacnudus/R/food/items/groceries|sainsburys-sage-13g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sage-13g.html	0.77	10g	7.7
/home/nacnudus/R/food/items/groceries|sainsburys-sage-roast-onion---shallot-stuffing--taste-the-difference-110g.html	1.25	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sage-roast-onion---shallot-stuffing--taste-the-difference-110g.html	11.360000000000001	kg	1.1360000000000001
/home/nacnudus/R/food/items/groceries|sainsburys-salad-bowl.html	4	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-bowl.html	4	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream--basics-440g.html	0.8500000000000001	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream--basics-440g.html	0.19	100g	0.19
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream--be-good-to-yourself-305g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream--be-good-to-yourself-305g.html	0.32999999999999996	100g	0.32999999999999996
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream--be-good-to-yourself-440g.html	1.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream--be-good-to-yourself-440g.html	0.27	100g	0.27
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream-305g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream-305g.html	0.32999999999999996	100g	0.32999999999999996
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream-440g.html	1.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream-440g.html	0.27	100g	0.27
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream-650g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-cream-650g.html	0.26	100g	0.26
/home/nacnudus/R/food/items/groceries|sainsburys-salad-onions--large-130g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-onions--large-130g.html	0.8700000000000001	100g	0.8700000000000001
/home/nacnudus/R/food/items/groceries|sainsburys-salad-potatoes--basics-1kg.html	0.7	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-potatoes--basics-1kg.html	0.7	kg	0.06999999999999999
/home/nacnudus/R/food/items/groceries|sainsburys-salad-spring-onion-bunch--so-organic-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salad-spring-onion-bunch--so-organic-100g.html	0.9400000000000001	100g	0.9400000000000001
/home/nacnudus/R/food/items/groceries|sainsburys-salami--prosciutto---chorizo-pizza--taste-the-difference-445g.html	5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salami--prosciutto---chorizo-pizza--taste-the-difference-445g.html	11.239999999999998	kg	1.1239999999999999
/home/nacnudus/R/food/items/groceries|sainsburys-salami-snack-minis-100g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salami-snack-minis-100g.html	1	100g	1
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---asparagus-quiche--taste-the-difference-170g.html	2.25	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---asparagus-quiche--taste-the-difference-170g.html	1.32	100g	1.32
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---cucumber-sandwich.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---cucumber-sandwich.html	1.6	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---ginger-fishcakes-x2-300g.html	2.25	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---ginger-fishcakes-x2-300g.html	7.5	kg	0.75
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---scallops-tarlets--taste-the-difference-x2-240g.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon---scallops-tarlets--taste-the-difference-x2-240g.html	1.04	100g	1.04
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillet--lightly-smoked--taste-the-difference-x2-240g.html	5.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillet--lightly-smoked--taste-the-difference-x2-240g.html	21.150000000000002	kg	2.115
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillet--taste-the-difference-240g.html	5.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillet--taste-the-difference-240g.html	21.150000000000002	kg	2.115
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets--basics-%28approx-330g%29.html	9.850000000000001	kg	0.9850000000000001
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets--basics-%28approx-330g%29.html	9.850000000000001	kg	0.9850000000000001
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets-400g.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets-400g.html	9.719999999999999	kg	0.9719999999999999
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets-480g.html	7.25	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets-480g.html	13.94	kg	1.394
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets-780g.html	11	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-fillets-780g.html	14.1	kg	1.41
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-side-750g.html	10	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-side-750g.html	13.33	kg	1.333
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-wellington-600g.html	4.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-wellington-600g.html	7	kg	0.7
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-with-sweet-chilli-glaze-280g.html	3.75	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salmon-with-sweet-chilli-glaze-280g.html	12.5	kg	1.25
/home/nacnudus/R/food/items/groceries|sainsburys-salsa-dip--basics-300g.html	0.7	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salsa-dip--basics-300g.html	0.23	100g	0.23
/home/nacnudus/R/food/items/groceries|sainsburys-salt---pepper-chicken-crown-700g.html	4.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt---pepper-chicken-crown-700g.html	6.359999999999999	kg	0.6359999999999999
/home/nacnudus/R/food/items/groceries|sainsburys-salt---pepper-crackers-185g.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt---pepper-crackers-185g.html	0.59	100g	0.59
/home/nacnudus/R/food/items/groceries|sainsburys-salt---pepper-popped-potato-snacks88g.html	1.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt---pepper-popped-potato-snacks88g.html	1.36	100g	1.36
/home/nacnudus/R/food/items/groceries|sainsburys-salt---vinegar-rice---corn-cakes-4x22g.html	1.25	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt---vinegar-rice---corn-cakes-4x22g.html	1.42	100g	1.42
/home/nacnudus/R/food/items/groceries|sainsburys-salt---vinegar-sticks-140g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt---vinegar-sticks-140g.html	0.71	100g	0.71
/home/nacnudus/R/food/items/groceries|sainsburys-salt---vinegar-twirls-125g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt---vinegar-twirls-125g.html	0.8	100g	0.8
/home/nacnudus/R/food/items/groceries|sainsburys-salt-beef--taste-the-difference-110g.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt-beef--taste-the-difference-110g.html	2.27	100g	2.27
/home/nacnudus/R/food/items/groceries|sainsburys-salt-beef-melt--taste-the-difference-380g.html	4.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt-beef-melt--taste-the-difference-380g.html	10.79	kg	1.079
/home/nacnudus/R/food/items/groceries|sainsburys-salt-your-own-crisps-6x245g.html	0.9500000000000001	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salt-your-own-crisps-6x245g.html	0.6599999999999999	100g	0.6599999999999999
/home/nacnudus/R/food/items/groceries|sainsburys-salted-almonds-100g.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-almonds-100g.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel---chocolate-torte-480g.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel---chocolate-torte-480g.html	0.73	100g	0.73
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-cookies--taste-the-difference-200g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-cookies--taste-the-difference-200g.html	0.75	100g	0.75
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-cup-cake-370g.html	1.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-cup-cake-370g.html	3.92	kg	0.392
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-ice-cream--taste-the-difference-500ml.html	2.8499999999999996	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-ice-cream--taste-the-difference-500ml.html	0.5700000000000001	100ml	0.5700000000000001
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-muffin--taste-the-difference-x2.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-muffin--taste-the-difference-x2.html	0.75	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-profiterole-stack-255g.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-profiterole-stack-255g.html	0.98	100g	0.98
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-sauce--taste-the-difference-260g.html	2.6	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-caramel-sauce--taste-the-difference-260g.html	1	100g	1
/home/nacnudus/R/food/items/groceries|sainsburys-salted-nut-selection-200g.html	2.1	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-nut-selection-200g.html	1.05	100g	1.05
/home/nacnudus/R/food/items/groceries|sainsburys-salted-peanuts--basics-200g.html	0.7	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-peanuts--basics-200g.html	0.35	100g	0.35
/home/nacnudus/R/food/items/groceries|sainsburys-salted-peanuts-200g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-peanuts-200g.html	0.65	100g	0.65
/home/nacnudus/R/food/items/groceries|sainsburys-salted-popped-potato-snacks-88g.html	1.2	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-salted-popped-potato-snacks-88g.html	1.36	100g	1.36
/home/nacnudus/R/food/items/groceries|sainsburys-san-francisco-style-sourdough-taste-the-difference-400g-7738662-p.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-san-francisco-style-sourdough-taste-the-difference-400g-7738662-p.html	0.38	100g	0.38
/home/nacnudus/R/food/items/groceries|sainsburys-sandwich-thins--brown-x6.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sandwich-thins--brown-x6.html	0.13	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sandwich-thins--white-x6.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sandwich-thins--white-x6.html	0.13	ea	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sangria-1l.html	2.8499999999999996	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sangria-1l.html	2.14	75cl	0.028533333333333334
/home/nacnudus/R/food/items/groceries|sainsburys-santo-domingo-organic-fairtrade-dark-chocolate--taste-the-difference-100g.html	1.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-santo-domingo-organic-fairtrade-dark-chocolate--taste-the-difference-100g.html	1.45	100g	1.45
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-brine-120g.html	0.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-brine-120g.html	0.5	100g	0.5
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-olive-oil-120g.html	0.5	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-olive-oil-120g.html	0.56	100g	0.56
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-sunflower-oil-120g.html	0.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-sunflower-oil-120g.html	0.5	100g	0.5
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-tomato-sauce-120g.html	0.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sardines--in-tomato-sauce-120g.html	0.38	100g	0.38
/home/nacnudus/R/food/items/groceries|sainsburys-sardines-in-chilli-oil-120g.html	0.45	unit	NA
/home/nacnudus/R/food/items/groceries|sainsburys-sardines-in-chilli-oil-120g.html	0.5	100g	0.5
